time,bf500p,bf500n,i500p,i500n,q500p,q500n
1.563353e-07,6.322124e-01,5.555127e-01,9.830469e-01,9.479875e-01,1.028343e+00,9.027433e-01
1.563393e-07,6.310045e-01,5.559569e-01,9.830129e-01,9.480190e-01,1.028284e+00,9.027756e-01
1.563433e-07,6.297814e-01,5.563967e-01,9.829794e-01,9.480501e-01,1.028220e+00,9.028076e-01
1.563473e-07,6.285392e-01,5.568296e-01,9.829466e-01,9.480807e-01,1.028155e+00,9.028394e-01
1.563513e-07,6.272755e-01,5.572542e-01,9.829143e-01,9.481109e-01,1.028090e+00,9.028711e-01
1.563553e-07,6.259958e-01,5.576751e-01,9.828826e-01,9.481406e-01,1.028026e+00,9.029037e-01
1.563593e-07,6.247107e-01,5.581009e-01,9.828515e-01,9.481699e-01,1.027965e+00,9.029378e-01
1.563633e-07,6.234255e-01,5.585354e-01,9.828210e-01,9.481986e-01,1.027907e+00,9.029738e-01
1.563673e-07,6.221396e-01,5.589782e-01,9.827912e-01,9.482269e-01,1.027852e+00,9.030114e-01
1.563713e-07,6.208515e-01,5.594281e-01,9.827619e-01,9.482547e-01,1.027798e+00,9.030501e-01
1.563753e-07,6.195600e-01,5.598839e-01,9.827333e-01,9.482821e-01,1.027747e+00,9.030896e-01
1.563793e-07,6.182643e-01,5.603447e-01,9.827053e-01,9.483089e-01,1.027696e+00,9.031296e-01
1.563833e-07,6.169641e-01,5.608100e-01,9.826779e-01,9.483352e-01,1.027647e+00,9.031697e-01
1.563873e-07,6.156591e-01,5.612793e-01,9.826511e-01,9.483610e-01,1.027599e+00,9.032099e-01
1.563913e-07,6.143493e-01,5.617523e-01,9.826250e-01,9.483863e-01,1.027552e+00,9.032500e-01
1.563953e-07,6.130347e-01,5.622286e-01,9.825995e-01,9.484111e-01,1.027506e+00,9.032898e-01
1.563993e-07,6.117154e-01,5.627081e-01,9.825747e-01,9.484353e-01,1.027460e+00,9.033294e-01
1.564033e-07,6.103915e-01,5.631906e-01,9.825505e-01,9.484590e-01,1.027416e+00,9.033686e-01
1.564073e-07,6.090631e-01,5.636760e-01,9.825269e-01,9.484822e-01,1.027372e+00,9.034074e-01
1.564113e-07,6.077305e-01,5.641640e-01,9.825040e-01,9.485048e-01,1.027329e+00,9.034458e-01
1.564153e-07,6.063939e-01,5.646547e-01,9.824818e-01,9.485269e-01,1.027287e+00,9.034838e-01
1.564193e-07,6.050533e-01,5.651479e-01,9.824602e-01,9.485484e-01,1.027245e+00,9.035213e-01
1.564233e-07,6.037089e-01,5.656434e-01,9.824393e-01,9.485694e-01,1.027204e+00,9.035583e-01
1.564273e-07,6.023611e-01,5.661413e-01,9.824190e-01,9.485898e-01,1.027164e+00,9.035948e-01
1.564313e-07,6.010099e-01,5.666413e-01,9.823994e-01,9.486096e-01,1.027125e+00,9.036307e-01
1.564353e-07,5.996556e-01,5.671435e-01,9.823805e-01,9.486289e-01,1.027086e+00,9.036662e-01
1.564393e-07,5.982983e-01,5.676477e-01,9.823622e-01,9.486476e-01,1.027048e+00,9.037011e-01
1.564433e-07,5.969384e-01,5.681538e-01,9.823447e-01,9.486657e-01,1.027011e+00,9.037354e-01
1.564473e-07,5.955759e-01,5.686618e-01,9.823278e-01,9.486833e-01,1.026974e+00,9.037692e-01
1.564513e-07,5.942111e-01,5.691716e-01,9.823115e-01,9.487002e-01,1.026939e+00,9.038024e-01
1.564553e-07,5.928442e-01,5.696830e-01,9.822960e-01,9.487166e-01,1.026904e+00,9.038351e-01
1.564593e-07,5.914754e-01,5.701960e-01,9.822811e-01,9.487323e-01,1.026869e+00,9.038672e-01
1.564633e-07,5.901049e-01,5.707105e-01,9.822669e-01,9.487475e-01,1.026836e+00,9.038987e-01
1.564673e-07,5.887329e-01,5.712264e-01,9.822534e-01,9.487621e-01,1.026803e+00,9.039297e-01
1.564713e-07,5.873597e-01,5.717437e-01,9.822406e-01,9.487761e-01,1.026770e+00,9.039600e-01
1.564753e-07,5.859854e-01,5.722622e-01,9.822285e-01,9.487895e-01,1.026739e+00,9.039898e-01
1.564793e-07,5.846102e-01,5.727818e-01,9.822170e-01,9.488023e-01,1.026708e+00,9.040190e-01
1.564833e-07,5.832344e-01,5.733026e-01,9.822062e-01,9.488145e-01,1.026678e+00,9.040476e-01
1.564873e-07,5.818582e-01,5.738243e-01,9.821962e-01,9.488261e-01,1.026649e+00,9.040756e-01
1.564913e-07,5.804817e-01,5.743469e-01,9.821868e-01,9.488371e-01,1.026620e+00,9.041030e-01
1.564953e-07,5.791052e-01,5.748704e-01,9.821781e-01,9.488475e-01,1.026592e+00,9.041298e-01
1.564993e-07,5.777289e-01,5.753945e-01,9.821700e-01,9.488573e-01,1.026565e+00,9.041561e-01
1.565033e-07,5.763530e-01,5.759194e-01,9.821627e-01,9.488664e-01,1.026539e+00,9.041817e-01
1.565073e-07,5.749778e-01,5.764447e-01,9.821560e-01,9.488750e-01,1.026513e+00,9.042068e-01
1.565113e-07,5.736033e-01,5.769706e-01,9.821500e-01,9.488830e-01,1.026488e+00,9.042312e-01
1.565153e-07,5.722299e-01,5.774968e-01,9.821447e-01,9.488903e-01,1.026463e+00,9.042551e-01
1.565193e-07,5.708579e-01,5.780234e-01,9.821401e-01,9.488971e-01,1.026440e+00,9.042783e-01
1.565233e-07,5.694873e-01,5.785502e-01,9.821362e-01,9.489033e-01,1.026417e+00,9.043010e-01
1.565273e-07,5.681185e-01,5.790771e-01,9.821329e-01,9.489088e-01,1.026395e+00,9.043231e-01
1.565313e-07,5.667517e-01,5.796042e-01,9.821303e-01,9.489138e-01,1.026373e+00,9.043446e-01
1.565353e-07,5.653872e-01,5.801313e-01,9.821284e-01,9.489181e-01,1.026352e+00,9.043655e-01
1.565393e-07,5.640252e-01,5.806584e-01,9.821271e-01,9.489219e-01,1.026332e+00,9.043858e-01
1.565433e-07,5.626660e-01,5.811854e-01,9.821266e-01,9.489250e-01,1.026313e+00,9.044056e-01
1.565473e-07,5.613099e-01,5.817123e-01,9.821266e-01,9.489276e-01,1.026294e+00,9.044247e-01
1.565513e-07,5.599570e-01,5.822390e-01,9.821274e-01,9.489296e-01,1.026276e+00,9.044433e-01
1.565553e-07,5.586076e-01,5.827655e-01,9.821288e-01,9.489310e-01,1.026258e+00,9.044613e-01
1.565593e-07,5.572619e-01,5.832915e-01,9.821308e-01,9.489318e-01,1.026242e+00,9.044787e-01
1.565633e-07,5.559202e-01,5.838171e-01,9.821335e-01,9.489320e-01,1.026226e+00,9.044955e-01
1.565673e-07,5.545826e-01,5.843422e-01,9.821369e-01,9.489316e-01,1.026210e+00,9.045118e-01
1.565713e-07,5.532493e-01,5.848666e-01,9.821409e-01,9.489307e-01,1.026196e+00,9.045274e-01
1.565753e-07,5.519205e-01,5.853903e-01,9.821455e-01,9.489292e-01,1.026182e+00,9.045426e-01
1.565793e-07,5.505964e-01,5.859131e-01,9.821508e-01,9.489271e-01,1.026168e+00,9.045571e-01
1.565833e-07,5.492772e-01,5.864350e-01,9.821567e-01,9.489244e-01,1.026156e+00,9.045711e-01
1.565873e-07,5.479631e-01,5.869558e-01,9.821632e-01,9.489212e-01,1.026144e+00,9.045845e-01
1.565913e-07,5.466542e-01,5.874755e-01,9.821704e-01,9.489174e-01,1.026132e+00,9.045974e-01
1.565953e-07,5.453507e-01,5.879940e-01,9.821781e-01,9.489131e-01,1.026121e+00,9.046097e-01
1.565993e-07,5.440529e-01,5.885111e-01,9.821865e-01,9.489082e-01,1.026111e+00,9.046214e-01
1.566033e-07,5.427609e-01,5.890267e-01,9.821955e-01,9.489027e-01,1.026102e+00,9.046326e-01
1.566073e-07,5.414748e-01,5.895408e-01,9.822051e-01,9.488968e-01,1.026093e+00,9.046433e-01
1.566113e-07,5.401948e-01,5.900533e-01,9.822152e-01,9.488903e-01,1.026084e+00,9.046534e-01
1.566153e-07,5.389212e-01,5.905639e-01,9.822260e-01,9.488832e-01,1.026077e+00,9.046629e-01
1.566193e-07,5.376541e-01,5.910728e-01,9.822374e-01,9.488757e-01,1.026070e+00,9.046720e-01
1.566233e-07,5.363938e-01,5.915797e-01,9.822493e-01,9.488676e-01,1.026063e+00,9.046805e-01
1.566273e-07,5.351403e-01,5.920847e-01,9.822618e-01,9.488590e-01,1.026057e+00,9.046885e-01
1.566313e-07,5.338940e-01,5.925876e-01,9.822749e-01,9.488499e-01,1.026052e+00,9.046959e-01
1.566353e-07,5.326550e-01,5.930884e-01,9.822886e-01,9.488403e-01,1.026047e+00,9.047029e-01
1.566393e-07,5.314235e-01,5.935870e-01,9.823028e-01,9.488302e-01,1.026043e+00,9.047093e-01
1.566433e-07,5.301997e-01,5.940833e-01,9.823176e-01,9.488197e-01,1.026039e+00,9.047152e-01
1.566473e-07,5.289838e-01,5.945773e-01,9.823329e-01,9.488086e-01,1.026036e+00,9.047207e-01
1.566513e-07,5.277759e-01,5.950688e-01,9.823487e-01,9.487971e-01,1.026033e+00,9.047256e-01
1.566553e-07,5.265763e-01,5.955578e-01,9.823651e-01,9.487851e-01,1.026031e+00,9.047300e-01
1.566593e-07,5.253851e-01,5.960443e-01,9.823821e-01,9.487727e-01,1.026030e+00,9.047340e-01
1.566633e-07,5.242025e-01,5.965280e-01,9.823995e-01,9.487598e-01,1.026029e+00,9.047375e-01
1.566673e-07,5.230287e-01,5.970091e-01,9.824175e-01,9.487464e-01,1.026028e+00,9.047405e-01
1.566713e-07,5.218638e-01,5.974873e-01,9.824360e-01,9.487327e-01,1.026028e+00,9.047430e-01
1.566753e-07,5.207080e-01,5.979625e-01,9.824550e-01,9.487185e-01,1.026029e+00,9.047451e-01
1.566793e-07,5.195616e-01,5.984349e-01,9.824745e-01,9.487039e-01,1.026030e+00,9.047467e-01
1.566833e-07,5.184245e-01,5.989041e-01,9.824945e-01,9.486889e-01,1.026031e+00,9.047479e-01
1.566873e-07,5.172971e-01,5.993702e-01,9.825150e-01,9.486734e-01,1.026033e+00,9.047486e-01
1.566913e-07,5.161795e-01,5.998331e-01,9.825360e-01,9.486576e-01,1.026036e+00,9.047489e-01
1.566953e-07,5.150718e-01,6.002928e-01,9.825574e-01,9.486414e-01,1.026039e+00,9.047488e-01
1.566993e-07,5.139743e-01,6.007491e-01,9.825794e-01,9.486249e-01,1.026042e+00,9.047482e-01
1.567033e-07,5.128870e-01,6.012019e-01,9.826018e-01,9.486079e-01,1.026046e+00,9.047472e-01
1.567073e-07,5.118101e-01,6.016513e-01,9.826246e-01,9.485906e-01,1.026050e+00,9.047458e-01
1.567113e-07,5.107439e-01,6.020971e-01,9.826479e-01,9.485730e-01,1.026054e+00,9.047440e-01
1.567153e-07,5.096884e-01,6.025392e-01,9.826717e-01,9.485550e-01,1.026060e+00,9.047418e-01
1.567193e-07,5.086439e-01,6.029777e-01,9.826959e-01,9.485367e-01,1.026065e+00,9.047392e-01
1.567233e-07,5.076105e-01,6.034124e-01,9.827205e-01,9.485180e-01,1.026071e+00,9.047362e-01
1.567273e-07,5.065883e-01,6.038433e-01,9.827456e-01,9.484990e-01,1.026077e+00,9.047329e-01
1.567313e-07,5.055776e-01,6.042703e-01,9.827711e-01,9.484797e-01,1.026084e+00,9.047292e-01
1.567353e-07,5.045785e-01,6.046934e-01,9.827970e-01,9.484601e-01,1.026091e+00,9.047251e-01
1.567393e-07,5.035911e-01,6.051125e-01,9.828233e-01,9.484402e-01,1.026098e+00,9.047206e-01
1.567433e-07,5.026158e-01,6.055275e-01,9.828500e-01,9.484200e-01,1.026106e+00,9.047158e-01
1.567473e-07,5.016525e-01,6.059384e-01,9.828771e-01,9.483995e-01,1.026114e+00,9.047106e-01
1.567513e-07,5.007015e-01,6.063452e-01,9.829045e-01,9.483787e-01,1.026123e+00,9.047051e-01
1.567553e-07,4.997630e-01,6.067478e-01,9.829324e-01,9.483577e-01,1.026132e+00,9.046993e-01
1.567593e-07,4.988371e-01,6.071461e-01,9.829606e-01,9.483363e-01,1.026141e+00,9.046931e-01
1.567633e-07,4.979240e-01,6.075401e-01,9.829891e-01,9.483147e-01,1.026150e+00,9.046866e-01
1.567673e-07,4.970238e-01,6.079297e-01,9.830180e-01,9.482929e-01,1.026160e+00,9.046798e-01
1.567713e-07,4.961367e-01,6.083149e-01,9.830473e-01,9.482707e-01,1.026170e+00,9.046727e-01
1.567753e-07,4.952629e-01,6.086957e-01,9.830768e-01,9.482483e-01,1.026181e+00,9.046653e-01
1.567793e-07,4.944024e-01,6.090719e-01,9.831067e-01,9.482257e-01,1.026192e+00,9.046576e-01
1.567833e-07,4.935553e-01,6.094434e-01,9.831369e-01,9.482028e-01,1.026203e+00,9.046496e-01
1.567873e-07,4.927219e-01,6.098104e-01,9.831674e-01,9.481797e-01,1.026214e+00,9.046413e-01
1.567913e-07,4.919022e-01,6.101725e-01,9.831982e-01,9.481564e-01,1.026226e+00,9.046328e-01
1.567953e-07,4.910963e-01,6.105299e-01,9.832293e-01,9.481328e-01,1.026238e+00,9.046240e-01
1.567993e-07,4.903043e-01,6.108823e-01,9.832606e-01,9.481090e-01,1.026250e+00,9.046149e-01
1.568033e-07,4.895264e-01,6.112298e-01,9.832922e-01,9.480850e-01,1.026262e+00,9.046055e-01
1.568073e-07,4.887626e-01,6.115723e-01,9.833241e-01,9.480608e-01,1.026275e+00,9.045959e-01
1.568113e-07,4.880130e-01,6.119096e-01,9.833563e-01,9.480363e-01,1.026288e+00,9.045861e-01
1.568153e-07,4.872777e-01,6.122418e-01,9.833887e-01,9.480117e-01,1.026301e+00,9.045760e-01
1.568193e-07,4.865567e-01,6.125686e-01,9.834214e-01,9.479869e-01,1.026315e+00,9.045656e-01
1.568233e-07,4.858502e-01,6.128901e-01,9.834542e-01,9.479619e-01,1.026328e+00,9.045551e-01
1.568273e-07,4.851581e-01,6.132061e-01,9.834874e-01,9.479367e-01,1.026342e+00,9.045443e-01
1.568313e-07,4.844806e-01,6.135166e-01,9.835207e-01,9.479113e-01,1.026356e+00,9.045333e-01
1.568353e-07,4.838178e-01,6.138215e-01,9.835543e-01,9.478858e-01,1.026371e+00,9.045221e-01
1.568393e-07,4.831698e-01,6.141209e-01,9.835880e-01,9.478601e-01,1.026385e+00,9.045107e-01
1.568433e-07,4.825369e-01,6.144148e-01,9.836220e-01,9.478343e-01,1.026400e+00,9.044991e-01
1.568473e-07,4.819193e-01,6.147033e-01,9.836562e-01,9.478083e-01,1.026415e+00,9.044873e-01
1.568513e-07,4.813171e-01,6.149864e-01,9.836906e-01,9.477822e-01,1.026430e+00,9.044753e-01
1.568553e-07,4.807305e-01,6.152642e-01,9.837251e-01,9.477559e-01,1.026445e+00,9.044632e-01
1.568593e-07,4.801596e-01,6.155366e-01,9.837599e-01,9.477295e-01,1.026461e+00,9.044508e-01
1.568633e-07,4.796044e-01,6.158035e-01,9.837948e-01,9.477030e-01,1.026477e+00,9.044383e-01
1.568673e-07,4.790650e-01,6.160648e-01,9.838299e-01,9.476763e-01,1.026492e+00,9.044257e-01
1.568713e-07,4.785413e-01,6.163205e-01,9.838651e-01,9.476496e-01,1.026508e+00,9.044128e-01
1.568753e-07,4.780333e-01,6.165704e-01,9.839006e-01,9.476227e-01,1.026525e+00,9.043998e-01
1.568793e-07,4.775412e-01,6.168144e-01,9.839361e-01,9.475958e-01,1.026541e+00,9.043867e-01
1.568833e-07,4.770649e-01,6.170526e-01,9.839719e-01,9.475687e-01,1.026557e+00,9.043734e-01
1.568873e-07,4.766046e-01,6.172848e-01,9.840077e-01,9.475415e-01,1.026574e+00,9.043600e-01
1.568913e-07,4.761602e-01,6.175110e-01,9.840438e-01,9.475143e-01,1.026591e+00,9.043464e-01
1.568953e-07,4.757318e-01,6.177312e-01,9.840799e-01,9.474870e-01,1.026608e+00,9.043327e-01
1.568993e-07,4.753195e-01,6.179452e-01,9.841162e-01,9.474596e-01,1.026625e+00,9.043189e-01
1.569033e-07,4.749234e-01,6.181532e-01,9.841526e-01,9.474322e-01,1.026642e+00,9.043049e-01
1.569073e-07,4.745434e-01,6.183549e-01,9.841891e-01,9.474047e-01,1.026659e+00,9.042909e-01
1.569113e-07,4.741796e-01,6.185505e-01,9.842258e-01,9.473771e-01,1.026676e+00,9.042767e-01
1.569153e-07,4.738320e-01,6.187398e-01,9.842626e-01,9.473495e-01,1.026694e+00,9.042625e-01
1.569193e-07,4.735008e-01,6.189229e-01,9.842994e-01,9.473219e-01,1.026711e+00,9.042481e-01
1.569233e-07,4.731860e-01,6.190996e-01,9.843364e-01,9.472942e-01,1.026729e+00,9.042336e-01
1.569273e-07,4.728876e-01,6.192701e-01,9.843735e-01,9.472665e-01,1.026747e+00,9.042190e-01
1.569313e-07,4.726056e-01,6.194341e-01,9.844107e-01,9.472388e-01,1.026764e+00,9.042044e-01
1.569353e-07,4.723401e-01,6.195919e-01,9.844480e-01,9.472111e-01,1.026782e+00,9.041897e-01
1.569393e-07,4.720911e-01,6.197432e-01,9.844854e-01,9.471834e-01,1.026800e+00,9.041749e-01
1.569433e-07,4.718587e-01,6.198881e-01,9.845229e-01,9.471557e-01,1.026818e+00,9.041600e-01
1.569473e-07,4.716429e-01,6.200266e-01,9.845605e-01,9.471280e-01,1.026837e+00,9.041451e-01
1.569513e-07,4.714437e-01,6.201587e-01,9.845982e-01,9.471004e-01,1.026855e+00,9.041301e-01
1.569553e-07,4.712612e-01,6.202842e-01,9.846359e-01,9.470728e-01,1.026873e+00,9.041150e-01
1.569593e-07,4.710954e-01,6.204033e-01,9.846738e-01,9.470452e-01,1.026891e+00,9.040999e-01
1.569633e-07,4.709463e-01,6.205159e-01,9.847117e-01,9.470177e-01,1.026910e+00,9.040847e-01
1.569673e-07,4.708140e-01,6.206220e-01,9.847497e-01,9.469902e-01,1.026928e+00,9.040695e-01
1.569713e-07,4.706984e-01,6.207215e-01,9.847878e-01,9.469628e-01,1.026947e+00,9.040543e-01
1.569753e-07,4.705996e-01,6.208145e-01,9.848260e-01,9.469355e-01,1.026965e+00,9.040390e-01
1.569793e-07,4.705175e-01,6.209009e-01,9.848643e-01,9.469083e-01,1.026984e+00,9.040237e-01
1.569833e-07,4.704523e-01,6.209807e-01,9.849026e-01,9.468811e-01,1.027003e+00,9.040083e-01
1.569873e-07,4.704040e-01,6.210540e-01,9.849410e-01,9.468541e-01,1.027021e+00,9.039930e-01
1.569913e-07,4.703724e-01,6.211206e-01,9.849794e-01,9.468271e-01,1.027040e+00,9.039776e-01
1.569953e-07,4.703578e-01,6.211806e-01,9.850179e-01,9.468002e-01,1.027059e+00,9.039622e-01
1.569993e-07,4.703600e-01,6.212341e-01,9.850564e-01,9.467734e-01,1.027078e+00,9.039468e-01
1.570033e-07,4.703790e-01,6.212808e-01,9.850950e-01,9.467467e-01,1.027096e+00,9.039314e-01
1.570073e-07,4.704149e-01,6.213209e-01,9.851335e-01,9.467201e-01,1.027115e+00,9.039160e-01
1.570113e-07,4.704678e-01,6.213544e-01,9.851721e-01,9.466936e-01,1.027134e+00,9.039006e-01
1.570153e-07,4.705375e-01,6.213811e-01,9.852106e-01,9.466672e-01,1.027153e+00,9.038852e-01
1.570193e-07,4.706242e-01,6.214012e-01,9.852490e-01,9.466409e-01,1.027172e+00,9.038698e-01
1.570233e-07,4.707280e-01,6.214148e-01,9.852874e-01,9.466148e-01,1.027190e+00,9.038544e-01
1.570273e-07,4.708490e-01,6.214220e-01,9.853256e-01,9.465889e-01,1.027209e+00,9.038391e-01
1.570313e-07,4.709874e-01,6.214230e-01,9.853636e-01,9.465632e-01,1.027228e+00,9.038237e-01
1.570353e-07,4.711434e-01,6.214180e-01,9.854013e-01,9.465378e-01,1.027247e+00,9.038084e-01
1.570393e-07,4.713170e-01,6.214071e-01,9.854386e-01,9.465128e-01,1.027266e+00,9.037932e-01
1.570433e-07,4.715082e-01,6.213903e-01,9.854753e-01,9.464882e-01,1.027284e+00,9.037780e-01
1.570473e-07,4.717167e-01,6.213677e-01,9.855113e-01,9.464642e-01,1.027303e+00,9.037628e-01
1.570513e-07,4.719425e-01,6.213390e-01,9.855464e-01,9.464410e-01,1.027322e+00,9.037477e-01
1.570553e-07,4.721856e-01,6.213044e-01,9.855803e-01,9.464186e-01,1.027341e+00,9.037326e-01
1.570593e-07,4.724460e-01,6.212638e-01,9.856127e-01,9.463974e-01,1.027359e+00,9.037175e-01
1.570633e-07,4.727241e-01,6.212174e-01,9.856435e-01,9.463775e-01,1.027378e+00,9.037026e-01
1.570673e-07,4.730199e-01,6.211650e-01,9.856721e-01,9.463593e-01,1.027396e+00,9.036877e-01
1.570713e-07,4.733336e-01,6.211067e-01,9.856984e-01,9.463431e-01,1.027415e+00,9.036728e-01
1.570753e-07,4.736654e-01,6.210424e-01,9.857221e-01,9.463290e-01,1.027433e+00,9.036580e-01
1.570793e-07,4.740152e-01,6.209719e-01,9.857427e-01,9.463175e-01,1.027452e+00,9.036433e-01
1.570833e-07,4.743831e-01,6.208952e-01,9.857601e-01,9.463086e-01,1.027470e+00,9.036287e-01
1.570873e-07,4.747691e-01,6.208122e-01,9.857740e-01,9.463024e-01,1.027489e+00,9.036142e-01
1.570913e-07,4.751730e-01,6.207230e-01,9.857844e-01,9.462992e-01,1.027507e+00,9.035997e-01
1.570953e-07,4.755948e-01,6.206274e-01,9.857910e-01,9.462989e-01,1.027525e+00,9.035853e-01
1.570993e-07,4.760342e-01,6.205255e-01,9.857939e-01,9.463015e-01,1.027543e+00,9.035711e-01
1.571033e-07,4.764912e-01,6.204173e-01,9.857931e-01,9.463069e-01,1.027561e+00,9.035569e-01
1.571073e-07,4.769655e-01,6.203028e-01,9.857886e-01,9.463151e-01,1.027579e+00,9.035429e-01
1.571113e-07,4.774568e-01,6.201820e-01,9.857805e-01,9.463260e-01,1.027597e+00,9.035289e-01
1.571153e-07,4.779648e-01,6.200549e-01,9.857688e-01,9.463395e-01,1.027614e+00,9.035151e-01
1.571193e-07,4.784894e-01,6.199214e-01,9.857538e-01,9.463555e-01,1.027632e+00,9.035014e-01
1.571233e-07,4.790302e-01,6.197817e-01,9.857355e-01,9.463739e-01,1.027650e+00,9.034879e-01
1.571273e-07,4.795870e-01,6.196356e-01,9.857140e-01,9.463946e-01,1.027667e+00,9.034744e-01
1.571313e-07,4.801598e-01,6.194833e-01,9.856896e-01,9.464176e-01,1.027684e+00,9.034611e-01
1.571353e-07,4.807481e-01,6.193246e-01,9.856623e-01,9.464426e-01,1.027701e+00,9.034480e-01
1.571393e-07,4.813521e-01,6.191596e-01,9.856324e-01,9.464697e-01,1.027718e+00,9.034350e-01
1.571433e-07,4.819714e-01,6.189883e-01,9.856001e-01,9.464987e-01,1.027735e+00,9.034222e-01
1.571473e-07,4.826062e-01,6.188107e-01,9.855655e-01,9.465294e-01,1.027752e+00,9.034095e-01
1.571513e-07,4.832561e-01,6.186270e-01,9.855288e-01,9.465617e-01,1.027769e+00,9.033970e-01
1.571553e-07,4.839213e-01,6.184370e-01,9.854903e-01,9.465956e-01,1.027785e+00,9.033846e-01
1.571593e-07,4.846017e-01,6.182409e-01,9.854503e-01,9.466307e-01,1.027802e+00,9.033725e-01
1.571633e-07,4.852971e-01,6.180387e-01,9.854089e-01,9.466669e-01,1.027818e+00,9.033605e-01
1.571673e-07,4.860075e-01,6.178305e-01,9.853663e-01,9.467042e-01,1.027834e+00,9.033487e-01
1.571713e-07,4.867332e-01,6.176166e-01,9.853228e-01,9.467422e-01,1.027850e+00,9.033371e-01
1.571753e-07,4.874741e-01,6.173972e-01,9.852786e-01,9.467810e-01,1.027865e+00,9.033257e-01
1.571793e-07,4.882302e-01,6.171723e-01,9.852338e-01,9.468203e-01,1.027881e+00,9.033145e-01
1.571833e-07,4.890013e-01,6.169420e-01,9.851887e-01,9.468601e-01,1.027896e+00,9.033035e-01
1.571873e-07,4.897871e-01,6.167062e-01,9.851433e-01,9.469002e-01,1.027911e+00,9.032927e-01
1.571913e-07,4.905870e-01,6.164644e-01,9.850978e-01,9.469407e-01,1.027926e+00,9.032822e-01
1.571953e-07,4.914006e-01,6.162164e-01,9.850522e-01,9.469813e-01,1.027941e+00,9.032718e-01
1.571993e-07,4.922272e-01,6.159619e-01,9.850068e-01,9.470222e-01,1.027955e+00,9.032617e-01
1.572033e-07,4.930669e-01,6.157009e-01,9.849616e-01,9.470632e-01,1.027969e+00,9.032519e-01
1.572073e-07,4.939197e-01,6.154337e-01,9.849166e-01,9.471044e-01,1.027983e+00,9.032422e-01
1.572113e-07,4.947855e-01,6.151607e-01,9.848719e-01,9.471456e-01,1.027997e+00,9.032329e-01
1.572153e-07,4.956644e-01,6.148818e-01,9.848275e-01,9.471869e-01,1.028011e+00,9.032237e-01
1.572193e-07,4.965562e-01,6.145974e-01,9.847836e-01,9.472282e-01,1.028024e+00,9.032149e-01
1.572233e-07,4.974608e-01,6.143074e-01,9.847400e-01,9.472696e-01,1.028037e+00,9.032063e-01
1.572273e-07,4.983781e-01,6.140120e-01,9.846968e-01,9.473109e-01,1.028050e+00,9.031980e-01
1.572313e-07,4.993081e-01,6.137113e-01,9.846540e-01,9.473523e-01,1.028062e+00,9.031899e-01
1.572353e-07,5.002504e-01,6.134053e-01,9.846117e-01,9.473935e-01,1.028075e+00,9.031822e-01
1.572393e-07,5.012049e-01,6.130941e-01,9.845697e-01,9.474347e-01,1.028087e+00,9.031748e-01
1.572433e-07,5.021716e-01,6.127776e-01,9.845281e-01,9.474757e-01,1.028098e+00,9.031676e-01
1.572473e-07,5.031501e-01,6.124560e-01,9.844869e-01,9.475166e-01,1.028110e+00,9.031608e-01
1.572513e-07,5.041404e-01,6.121292e-01,9.844461e-01,9.475574e-01,1.028121e+00,9.031542e-01
1.572553e-07,5.051422e-01,6.117973e-01,9.844056e-01,9.475979e-01,1.028132e+00,9.031480e-01
1.572593e-07,5.061553e-01,6.114603e-01,9.843656e-01,9.476382e-01,1.028142e+00,9.031422e-01
1.572633e-07,5.071797e-01,6.111184e-01,9.843260e-01,9.476783e-01,1.028152e+00,9.031366e-01
1.572673e-07,5.082150e-01,6.107714e-01,9.842867e-01,9.477182e-01,1.028162e+00,9.031314e-01
1.572713e-07,5.092612e-01,6.104196e-01,9.842478e-01,9.477577e-01,1.028171e+00,9.031266e-01
1.572753e-07,5.103180e-01,6.100629e-01,9.842093e-01,9.477970e-01,1.028181e+00,9.031221e-01
1.572793e-07,5.113853e-01,6.097014e-01,9.841712e-01,9.478360e-01,1.028189e+00,9.031180e-01
1.572833e-07,5.124628e-01,6.093351e-01,9.841336e-01,9.478746e-01,1.028198e+00,9.031142e-01
1.572873e-07,5.135505e-01,6.089641e-01,9.840963e-01,9.479130e-01,1.028206e+00,9.031108e-01
1.572913e-07,5.146481e-01,6.085885e-01,9.840594e-01,9.479509e-01,1.028214e+00,9.031078e-01
1.572953e-07,5.157554e-01,6.082083e-01,9.840229e-01,9.479886e-01,1.028221e+00,9.031051e-01
